num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
2066	ジャスティンは12月以来ズボンを貰っている。現在、8月である。	ジャスティンは10月にズボンを貰った。	contradiction	5	月	random	以来（テイル形）
2067	キャロルは10月以来提出を指示している。現在、9月である。	キャロルは4月に提出を指示した。	contradiction	5	月	random	以来（テイル形）
2068	フランクは5月以来顔を切っている。現在、1月である。	フランクは3月に顔を切った。	contradiction	5	月	random	以来（テイル形）
2069	マレットは5月以来内訳を申し上げている。現在、10月である。	マレットは1月に内訳を申し上げた。	contradiction	5	月	random	以来（テイル形）
2070	プロッドは9月以来肌を出している。現在、10月である。	プロッドは2月に肌を出した。	contradiction	5	月	random	以来（テイル形）
2071	イヴァンは2月以来返信を行っている。現在、4月である。	イヴァンは8月に返信を行った。	neutral	5	月	random	以来（テイル形）
2072	ペギーは1月以来日誌を書いている。現在、10月である。	ペギーは11月に日誌を書いた。	neutral	5	月	random	以来（テイル形）
2073	ゾーイは2月以来来園を待っている。現在、8月である。	ゾーイは9月に来園を待った。	neutral	5	月	random	以来（テイル形）
2074	トレントは3月以来スポーツを訪れている。現在、4月である。	トレントは6月にスポーツを訪れた。	neutral	5	月	random	以来（テイル形）
2075	アイザックは1月以来方々を案内している。現在、3月である。	アイザックは9月に方々を案内した。	neutral	5	月	random	以来（テイル形）
2076	トレントは3月以来忠告をしている。現在、6月である。	トレントは12月に忠告をした。	neutral	5	月	random	以来（テイル形）
2077	パットは8月以来初演を迎えている。現在、7月である。	パットは9月に初演を迎えた。	neutral	5	月	random	以来（テイル形）
2078	ウォルターは3月以来学習を行っている。現在、4月である。	ウォルターは8月に学習を行った。	neutral	5	月	random	以来（テイル形）
2079	トルーディーは10月以来屋敷を訪れている。現在、9月である。	トルーディーは11月に屋敷を訪れた。	neutral	5	月	random	以来（テイル形）
2080	エレンは3月以来毒を流している。現在、4月である。	エレンは11月に毒を流した。	neutral	5	月	random	以来（テイル形）
2081	エレンは4月以来選任届を提出している。現在、7月である。	エレンは5月に選任届を提出した。	entailment	5	月	short	以来（テイル形）
2082	ペギーは2月以来理由を更新している。現在、5月である。	ペギーは4月に理由を更新した。	entailment	5	月	short	以来（テイル形）
2083	キャロルは8月以来姿を出している。現在、11月である。	キャロルは10月に姿を出した。	entailment	5	月	short	以来（テイル形）
2084	エレンは3月以来七五三を迎えている。現在、5月である。	エレンは4月に七五三を迎えた。	entailment	5	月	short	以来（テイル形）
2085	キャロルは4月以来祭りを訪れている。現在、7月である。	キャロルは5月に祭りを訪れた。	entailment	5	月	short	以来（テイル形）
2086	ビクターは9月以来脱退を表明している。現在、11月である。	ビクターは10月に脱退を表明した。	entailment	5	月	short	以来（テイル形）
2087	エレンは7月以来エースを奪っている。現在、9月である。	エレンは8月にエースを奪った。	entailment	5	月	short	以来（テイル形）
2088	ジャスティンは5月以来園を訪れている。現在、8月である。	ジャスティンは7月に園を訪れた。	entailment	5	月	short	以来（テイル形）
2089	マーヴィンは3月以来公式戦を飾っている。現在、6月である。	マーヴィンは5月に公式戦を飾った。	entailment	5	月	short	以来（テイル形）
2090	デイヴは6月以来リフトを行っている。現在、9月である。	デイヴは7月にリフトを行った。	entailment	5	月	short	以来（テイル形）
2091	マーヴィンは4月以来片腕を失っている。現在、5月である。	マーヴィンは3月に片腕を失った。	contradiction	5	月	short	以来（テイル形）
2092	アイザックは4月以来世界を救っている。現在、2月である。	アイザックは3月に世界を救った。	contradiction	5	月	short	以来（テイル形）
2093	ボブは6月以来気力を貰っている。現在、7月である。	ボブは5月に気力を貰った。	contradiction	5	月	short	以来（テイル形）
2094	マレットは7月以来男の子を迎えている。現在、4月である。	マレットは5月に男の子を迎えた。	contradiction	5	月	short	以来（テイル形）
2095	フランクは7月以来ボールを送っている。現在、6月である。	フランクは5月にボールを送った。	contradiction	5	月	short	以来（テイル形）
2096	ジャスティンは8月以来駒を進めている。現在、6月である。	ジャスティンは7月に駒を進めた。	contradiction	5	月	short	以来（テイル形）
2097	デイヴは6月以来コメントを受けている。現在、5月である。	デイヴは4月にコメントを受けた。	contradiction	5	月	short	以来（テイル形）
2098	パットは9月以来チョコレートを送っている。現在、6月である。	パットは7月にチョコレートを送った。	contradiction	5	月	short	以来（テイル形）
2099	トレントは8月以来数を掛けている。現在、10月である。	トレントは7月に数を掛けた。	contradiction	5	月	short	以来（テイル形）
2100	ペギーは11月以来御用命を待っている。現在、8月である。	ペギーは9月に御用命を待った。	contradiction	5	月	short	以来（テイル形）
2101	マーヴィンは9月以来アンバサダを務めている。現在、10月である。	マーヴィンは11月にアンバサダを務めた。	neutral	5	月	short	以来（テイル形）
2102	トルーディーは7月以来その他を紹介している。現在、8月である。	トルーディーは10月にその他を紹介した。	neutral	5	月	short	以来（テイル形）
2103	ビクターは3月以来デバイスを開発している。現在、2月である。	ビクターは4月にデバイスを開発した。	neutral	5	月	short	以来（テイル形）
2104	マチルダは8月以来パスを奪っている。現在、9月である。	マチルダは11月にパスを奪った。	neutral	5	月	short	以来（テイル形）
2105	マロリーは4月以来脇差を抜いている。現在、3月である。	マロリーは5月に脇差を抜いた。	neutral	5	月	short	以来（テイル形）
2106	パットは3月以来分担を果たしている。現在、2月である。	パットは4月に分担を果たした。	neutral	5	月	short	以来（テイル形）
2107	キャロルは3月以来先生を誘っている。現在、4月である。	キャロルは6月に先生を誘った。	neutral	5	月	short	以来（テイル形）
2108	フランクは4月以来シンジを抱き締めている。現在、6月である。	フランクは7月にシンジを抱き締めた。	neutral	5	月	short	以来（テイル形）
2109	トレントは3月以来旧跡を案内している。現在、5月である。	トレントは6月に旧跡を案内した。	neutral	5	月	short	以来（テイル形）
2110	ビクターは3月以来案内を発信している。現在、2月である。	ビクターは5月に案内を発信した。	neutral	5	月	short	以来（テイル形）
2111	マレットは2月1日以来乳を上げている。現在、12月28日である。	マレットは4月23日に乳を上げた。	entailment	5	月日	random	以来（テイル形）
2112	プロッドは2月3日以来愛着を示している。現在、10月24日である。	プロッドは4月27日に愛着を示した。	entailment	5	月日	random	以来（テイル形）
2113	マーヴィンは4月21日以来志望を表明している。現在、11月7日である。	マーヴィンは9月24日に志望を表明した。	entailment	5	月日	random	以来（テイル形）
2114	デイヴは3月11日以来十分気を使っている。現在、11月22日である。	デイヴは6月1日に十分気を使った。	entailment	5	月日	random	以来（テイル形）
2115	オスカーは3月14日以来来館者を御迎えしている。現在、12月15日である。	オスカーは8月18日に来館者を御迎えした。	entailment	5	月日	random	以来（テイル形）
2116	マロリーは4月6日以来臨時会を開いている。現在、7月8日である。	マロリーは5月22日に臨時会を開いた。	entailment	5	月日	random	以来（テイル形）
2117	トルーディーは2月22日以来子猫を守っている。現在、8月22日である。	トルーディーは6月4日に子猫を守った。	entailment	5	月日	random	以来（テイル形）
2118	ゾーイは2月22日以来手直しを指示している。現在、11月5日である。	ゾーイは8月27日に手直しを指示した。	entailment	5	月日	random	以来（テイル形）
2119	キャロルは2月14日以来原発を決めている。現在、12月6日である。	キャロルは11月27日に原発を決めた。	entailment	5	月日	random	以来（テイル形）
2120	マロリーは8月7日以来試食をくれている。現在、9月8日である。	マロリーは9月1日に試食をくれた。	entailment	5	月日	random	以来（テイル形）
2121	アイザックは3月24日以来ホームページを発信している。現在、3月28日である。	アイザックは2月4日にホームページを発信した。	contradiction	5	月日	random	以来（テイル形）
2122	スティーブは12月12日以来論評を出している。現在、9月24日である。	スティーブは9月7日に論評を出した。	contradiction	5	月日	random	以来（テイル形）
2123	チャーリーは12月5日以来写真館を訪れている。現在、11月15日である。	チャーリーは2月11日に写真館を訪れた。	contradiction	5	月日	random	以来（テイル形）
2124	マレットは9月10日以来原発を決めている。現在、9月2日である。	マレットは5月14日に原発を決めた。	contradiction	5	月日	random	以来（テイル形）
2125	キャロルは11月21日以来損失を被っている。現在、6月27日である。	キャロルは5月13日に損失を被った。	contradiction	5	月日	random	以来（テイル形）
2126	プロッドは12月12日以来突破を見せている。現在、7月17日である。	プロッドは9月5日に突破を見せた。	contradiction	5	月日	random	以来（テイル形）
2127	マチルダは8月23日以来足を運んでいる。現在、5月13日である。	マチルダは6月15日に足を運んだ。	contradiction	5	月日	random	以来（テイル形）
2128	マレットは5月2日以来認可を出している。現在、9月6日である。	マレットは3月13日に認可を出した。	contradiction	5	月日	random	以来（テイル形）
2129	ペギーは12月22日以来式を挙げている。現在、4月20日である。	ペギーは7月12日に式を挙げた。	contradiction	5	月日	random	以来（テイル形）
2130	ペギーは8月11日以来皆さん口を揃えている。現在、5月2日である。	ペギーは4月30日に皆さん口を揃えた。	contradiction	5	月日	random	以来（テイル形）
2131	プロッドは9月25日以来方針を指示している。現在、8月5日である。	プロッドは12月6日に方針を指示した。	neutral	5	月日	random	以来（テイル形）
2132	キャロルは6月11日以来体験版を開始している。現在、11月27日である。	キャロルは12月13日に体験版を開始した。	neutral	5	月日	random	以来（テイル形）
2133	パットは1月30日以来パスタを選んでいる。現在、4月28日である。	パットは7月20日にパスタを選んだ。	neutral	5	月日	random	以来（テイル形）
2134	トルーディーは2月3日以来歩みを進めている。現在、1月20日である。	トルーディーは11月1日に歩みを進めた。	neutral	5	月日	random	以来（テイル形）
2135	マレットは4月18日以来釣行記を書いている。現在、12月11日である。	マレットは12月30日に釣行記を書いた。	neutral	5	月日	random	以来（テイル形）
2136	アリスは8月2日以来御互い気を使っている。現在、11月1日である。	アリスは11月5日に御互い気を使った。	neutral	5	月日	random	以来（テイル形）
2137	イヴァンは6月24日以来問いをしている。現在、4月24日である。	イヴァンは12月6日に問いをした。	neutral	5	月日	random	以来（テイル形）
2138	オスカーは11月11日以来疼痛を起こしている。現在、2月18日である。	オスカーは12月18日に疼痛を起こした。	neutral	5	月日	random	以来（テイル形）
2139	チャーリーは7月1日以来被災を受けている。現在、1月5日である。	チャーリーは12月28日に被災を受けた。	neutral	5	月日	random	以来（テイル形）
2140	ビクターは4月22日以来退治を行っている。現在、2月16日である。	ビクターは5月7日に退治を行った。	neutral	5	月日	random	以来（テイル形）
2141	ジャスティンは2月16日以来順位を報告している。現在、2月23日である。	ジャスティンは2月20日に順位を報告した。	entailment	5	月日	short	以来（テイル形）
2142	ビクターは11月12日以来執刀を担当している。現在、11月15日である。	ビクターは11月14日に執刀を担当した。	entailment	5	月日	short	以来（テイル形）
2143	エレンは9月18日以来結び付きを深めている。現在、9月23日である。	エレンは9月19日に結び付きを深めた。	entailment	5	月日	short	以来（テイル形）
2144	イヴァンは7月11日以来栽培を体験している。現在、7月20日である。	イヴァンは7月16日に栽培を体験した。	entailment	5	月日	short	以来（テイル形）
2145	ゾーイは1月4日以来口コミを起こしている。現在、1月13日である。	ゾーイは1月5日に口コミを起こした。	entailment	5	月日	short	以来（テイル形）
2146	パットは6月11日以来関税を掛けている。現在、6月16日である。	パットは6月14日に関税を掛けた。	entailment	5	月日	short	以来（テイル形）
2147	トルーディーは11月3日以来資料を紹介している。現在、11月7日である。	トルーディーは11月4日に資料を紹介した。	entailment	5	月日	short	以来（テイル形）
2148	トルーディーは3月11日以来概況を説明している。現在、3月19日である。	トルーディーは3月17日に概況を説明した。	entailment	5	月日	short	以来（テイル形）
2149	マロリーは12月10日以来取材を行っている。現在、12月13日である。	マロリーは12月11日に取材を行った。	entailment	5	月日	short	以来（テイル形）
2150	スティーブは3月11日以来許を訪れている。現在、3月19日である。	スティーブは3月18日に許を訪れた。	entailment	5	月日	short	以来（テイル形）
2151	マーヴィンは2月17日以来指揮官を務めている。現在、2月20日である。	マーヴィンは2月16日に指揮官を務めた。	contradiction	5	月日	short	以来（テイル形）
2152	アイザックは12月20日以来勝ち点を奪っている。現在、12月19日である。	アイザックは12月17日に勝ち点を奪った。	contradiction	5	月日	short	以来（テイル形）
2153	ボブは11月19日以来黄身を愛している。現在、11月14日である。	ボブは11月17日に黄身を愛した。	contradiction	5	月日	short	以来（テイル形）
2154	ボブは5月6日以来斎場を案内している。現在、5月8日である。	ボブは5月4日に斎場を案内した。	contradiction	5	月日	short	以来（テイル形）
2155	スティーブは11月19日以来訓辞を述べている。現在、11月15日である。	スティーブは11月17日に訓辞を述べた。	contradiction	5	月日	short	以来（テイル形）
2156	ペギーは4月10日以来打撃を受けている。現在、4月11日である。	ペギーは4月9日に打撃を受けた。	contradiction	5	月日	short	以来（テイル形）
2157	アリスは6月19日以来約束を聞いている。現在、6月21日である。	アリスは6月18日に約束を聞いた。	contradiction	5	月日	short	以来（テイル形）
2158	マーヴィンは4月15日以来トライを挙げている。現在、4月12日である。	マーヴィンは4月9日にトライを挙げた。	contradiction	5	月日	short	以来（テイル形）
2159	アイザックは4月12日以来スクールを訪問している。現在、4月14日である。	アイザックは4月11日にスクールを訪問した。	contradiction	5	月日	short	以来（テイル形）
2160	ジャスティンは12月13日以来光景を見せている。現在、12月14日である。	ジャスティンは12月9日に光景を見せた。	contradiction	5	月日	short	以来（テイル形）
2161	パットは10月17日以来論説を発表している。現在、10月18日である。	パットは10月20日に論説を発表した。	neutral	5	月日	short	以来（テイル形）
2162	イブは9月15日以来母を誘っている。現在、9月19日である。	イブは9月22日に母を誘った。	neutral	5	月日	short	以来（テイル形）
2163	ウォルターは6月17日以来親睦を深めている。現在、6月15日である。	ウォルターは6月18日に親睦を深めた。	neutral	5	月日	short	以来（テイル形）
2164	アリスは10月8日以来上限を定めている。現在、10月7日である。	アリスは10月15日に上限を定めた。	neutral	5	月日	short	以来（テイル形）
2165	キャロルは8月22日以来祈りを申し上げている。現在、8月24日である。	キャロルは8月26日に祈りを申し上げた。	neutral	5	月日	short	以来（テイル形）
2166	ジャスティンは9月22日以来実態を認めている。現在、9月21日である。	ジャスティンは9月23日に実態を認めた。	neutral	5	月日	short	以来（テイル形）
2167	トルーディーは10月24日以来目を覚ましている。現在、10月26日である。	トルーディーは10月27日に目を覚ました。	neutral	5	月日	short	以来（テイル形）
2168	ジャスティンは1月10日以来指導を始めている。現在、1月14日である。	ジャスティンは1月15日に指導を始めた。	neutral	5	月日	short	以来（テイル形）
2169	マレットは6月5日以来玄関扉を開けている。現在、6月6日である。	マレットは6月7日に玄関扉を開けた。	neutral	5	月日	short	以来（テイル形）
2170	オスカーは3月12日以来宣言を発表している。現在、3月14日である。	オスカーは3月17日に宣言を発表した。	neutral	5	月日	short	以来（テイル形）
2171	トルーディーは4月13日5時以来ネガを作っている。現在、10月13日16時である。	トルーディーは6月17日18時にネガを作った。	entailment	5	月日時	random	以来（テイル形）
2172	ジャスティンは9月14日18時以来判決を出している。現在、12月30日22時である。	ジャスティンは11月21日6時に判決を出した。	entailment	5	月日時	random	以来（テイル形）
2173	ジャスティンは3月8日16時以来情報源を提供している。現在、6月22日10時である。	ジャスティンは5月4日13時に情報源を提供した。	entailment	5	月日時	random	以来（テイル形）
2174	トレントは10月3日15時以来同国を訪問している。現在、11月23日11時である。	トレントは10月29日15時に同国を訪問した。	entailment	5	月日時	random	以来（テイル形）
2175	ゾーイは6月17日16時以来人差し指を伸ばしている。現在、8月8日1時である。	ゾーイは8月4日21時に人差し指を伸ばした。	entailment	5	月日時	random	以来（テイル形）
2176	トレントは3月26日9時以来駒を進めている。現在、8月24日14時である。	トレントは4月15日13時に駒を進めた。	entailment	5	月日時	random	以来（テイル形）
2177	エレンは6月9日6時以来おしゃべりを始めている。現在、11月20日5時である。	エレンは8月16日10時におしゃべりを始めた。	entailment	5	月日時	random	以来（テイル形）
2178	ボブは8月18日18時以来ドリンクを貰っている。現在、12月10日14時である。	ボブは10月11日6時にドリンクを貰った。	entailment	5	月日時	random	以来（テイル形）
2179	マチルダは6月15日23時以来講話をしている。現在、9月27日12時である。	マチルダは6月30日6時に講話をした。	entailment	5	月日時	random	以来（テイル形）
2180	マーヴィンは1月2日20時以来手を離している。現在、11月11日6時である。	マーヴィンは3月13日21時に手を離した。	entailment	5	月日時	random	以来（テイル形）
2181	パットは11月29日3時以来アピールを受けている。現在、10月20日19時である。	パットは7月30日19時にアピールを受けた。	contradiction	5	月日時	random	以来（テイル形）
2182	ビクターは6月1日8時以来復習を行っている。現在、7月15日12時である。	ビクターは5月26日3時に復習を行った。	contradiction	5	月日時	random	以来（テイル形）
2183	エレンは9月23日8時以来ホースを向けている。現在、11月11日8時である。	エレンは8月16日5時にホースを向けた。	contradiction	5	月日時	random	以来（テイル形）
2184	アイザックは6月18日2時以来記念賞を受賞している。現在、3月19日10時である。	アイザックは3月10日14時に記念賞を受賞した。	contradiction	5	月日時	random	以来（テイル形）
2185	トレントは7月23日17時以来峠を上っている。現在、9月14日13時である。	トレントは4月28日9時に峠を上った。	contradiction	5	月日時	random	以来（テイル形）
2186	マレットは3月9日11時以来上半身を上げている。現在、2月6日9時である。	マレットは2月10日0時に上半身を上げた。	contradiction	5	月日時	random	以来（テイル形）
2187	トレントは12月9日2時以来盛況を祈っている。現在、9月14日11時である。	トレントは11月6日11時に盛況を祈った。	contradiction	5	月日時	random	以来（テイル形）
2188	エレンは11月23日7時以来立法を提出している。現在、2月4日21時である。	エレンは11月4日1時に立法を提出した。	contradiction	5	月日時	random	以来（テイル形）
2189	イヴァンは12月4日5時以来責を負っている。現在、11月6日15時である。	イヴァンは1月28日20時に責を負った。	contradiction	5	月日時	random	以来（テイル形）
2190	アリスは10月18日8時以来トウモロコシをくれている。現在、3月31日5時である。	アリスは9月7日17時にトウモロコシをくれた。	contradiction	5	月日時	random	以来（テイル形）
2191	マレットは8月14日11時以来毛を流している。現在、7月23日12時である。	マレットは9月5日10時に毛を流した。	neutral	5	月日時	random	以来（テイル形）
2192	パットは6月17日19時以来場所を訪れている。現在、4月21日17時である。	パットは7月26日15時に場所を訪れた。	neutral	5	月日時	random	以来（テイル形）
2193	チャーリーは2月18日16時以来トピックスを届けている。現在、2月9日17時である。	チャーリーは5月2日23時にトピックスを届けた。	neutral	5	月日時	random	以来（テイル形）
2194	エレンは1月18日22時以来欲望を果たしている。現在、2月16日10時である。	エレンは4月3日23時に欲望を果たした。	neutral	5	月日時	random	以来（テイル形）
2195	パットは1月4日1時以来マグカップを贈っている。現在、3月11日22時である。	パットは11月5日10時にマグカップを贈った。	neutral	5	月日時	random	以来（テイル形）
2196	パットは7月6日0時以来一切を行っている。現在、4月9日6時である。	パットは9月2日5時に一切を行った。	neutral	5	月日時	random	以来（テイル形）
2197	ジャスティンは4月10日7時以来補助を行っている。現在、3月24日21時である。	ジャスティンは10月25日12時に補助を行った。	neutral	5	月日時	random	以来（テイル形）
2198	ゾーイは1月17日4時以来招待状をくれている。現在、5月30日9時である。	ゾーイは12月27日0時に招待状をくれた。	neutral	5	月日時	random	以来（テイル形）
2199	エレンは8月31日13時以来館長を勤めている。現在、2月14日1時である。	エレンは10月19日20時に館長を勤めた。	neutral	5	月日時	random	以来（テイル形）
2200	ゾーイは2月12日20時以来相談会を開いている。現在、2月23日16時である。	ゾーイは12月22日6時に相談会を開いた。	neutral	5	月日時	random	以来（テイル形）
2201	ジャスティンは8月12日1時以来報告書を手渡している。現在、8月12日6時である。	ジャスティンは8月12日4時に報告書を手渡した。	entailment	5	月日時	short	以来（テイル形）
2202	アイザックは7月4日14時以来ウェディングを挙げている。現在、7月4日18時である。	アイザックは7月4日15時にウェディングを挙げた。	entailment	5	月日時	short	以来（テイル形）
2203	イブは3月17日10時以来目を見張っている。現在、3月17日14時である。	イブは3月17日11時に目を見張った。	entailment	5	月日時	short	以来（テイル形）
2204	トレントは11月13日13時以来履歴書を送っている。現在、11月13日20時である。	トレントは11月13日15時に履歴書を送った。	entailment	5	月日時	short	以来（テイル形）
2205	マチルダは11月7日1時以来肩を下げている。現在、11月7日6時である。	マチルダは11月7日5時に肩を下げた。	entailment	5	月日時	short	以来（テイル形）
2206	トレントは4月20日7時以来広告費を払っている。現在、4月20日14時である。	トレントは4月20日9時に広告費を払った。	entailment	5	月日時	short	以来（テイル形）
2207	トレントは10月23日12時以来綬褒章を受章している。現在、10月23日14時である。	トレントは10月23日13時に綬褒章を受章した。	entailment	5	月日時	short	以来（テイル形）
2208	アリスは5月11日6時以来鉄扉を開けている。現在、5月11日13時である。	アリスは5月11日7時に鉄扉を開けた。	entailment	5	月日時	short	以来（テイル形）
2209	キャロルは4月20日11時以来闘争を繰り広げている。現在、4月20日15時である。	キャロルは4月20日13時に闘争を繰り広げた。	entailment	5	月日時	short	以来（テイル形）
2210	チャーリーは10月1日15時以来閉経を迎えている。現在、10月1日21時である。	チャーリーは10月1日18時に閉経を迎えた。	entailment	5	月日時	short	以来（テイル形）
2211	トレントは5月4日14時以来分布表を作成している。現在、5月4日12時である。	トレントは5月4日10時に分布表を作成した。	contradiction	5	月日時	short	以来（テイル形）
2212	トレントは5月1日4時以来一人一人をサポートしている。現在、5月1日3時である。	トレントは5月1日1時に一人一人をサポートした。	contradiction	5	月日時	short	以来（テイル形）
2213	トルーディーは9月25日17時以来気を付けている。現在、9月25日14時である。	トルーディーは9月25日16時に気を付けた。	contradiction	5	月日時	short	以来（テイル形）
2214	ウォルターは4月9日5時以来腰を触っている。現在、4月9日3時である。	ウォルターは4月9日4時に腰を触った。	contradiction	5	月日時	short	以来（テイル形）
2215	ボブは10月6日13時以来アップを掛けている。現在、10月6日11時である。	ボブは10月6日9時にアップを掛けた。	contradiction	5	月日時	short	以来（テイル形）
2216	ウォルターは8月7日14時以来涙を浮かべている。現在、8月7日9時である。	ウォルターは8月7日11時に涙を浮かべた。	contradiction	5	月日時	short	以来（テイル形）
2217	イブは4月5日19時以来眠気を払っている。現在、4月5日13時である。	イブは4月5日16時に眠気を払った。	contradiction	5	月日時	short	以来（テイル形）
2218	マレットは7月1日16時以来記録を出している。現在、7月1日12時である。	マレットは7月1日14時に記録を出した。	contradiction	5	月日時	short	以来（テイル形）
2219	ビクターは10月13日7時以来グリルを選んでいる。現在、10月13日2時である。	ビクターは10月13日6時にグリルを選んだ。	contradiction	5	月日時	short	以来（テイル形）
2220	スティーブは6月15日14時以来シンポジウムを案内している。現在、6月15日8時である。	スティーブは6月15日9時にシンポジウムを案内した。	contradiction	5	月日時	short	以来（テイル形）
2221	トレントは2月24日8時以来脚を踏み入れている。現在、2月24日7時である。	トレントは2月24日11時に脚を踏み入れた。	neutral	5	月日時	short	以来（テイル形）
2222	マチルダは9月19日9時以来総局を訪れている。現在、9月19日6時である。	マチルダは9月19日13時に総局を訪れた。	neutral	5	月日時	short	以来（テイル形）
2223	アリスは6月3日1時以来ベースを務めている。現在、6月3日2時である。	アリスは6月3日7時にベースを務めた。	neutral	5	月日時	short	以来（テイル形）
2224	フランクは6月14日13時以来虐殺を起こしている。現在、6月14日15時である。	フランクは6月14日17時に虐殺を起こした。	neutral	5	月日時	short	以来（テイル形）
2225	エレンは3月21日17時以来仏閣を訪れている。現在、3月21日15時である。	エレンは3月21日18時に仏閣を訪れた。	neutral	5	月日時	short	以来（テイル形）
2226	フランクは1月26日5時以来快勝を収めている。現在、1月26日1時である。	フランクは1月26日7時に快勝を収めた。	neutral	5	月日時	short	以来（テイル形）
2227	ウォルターは10月3日8時以来冥福を申し上げている。現在、10月3日6時である。	ウォルターは10月3日10時に冥福を申し上げた。	neutral	5	月日時	short	以来（テイル形）
2228	ウォルターは1月12日15時以来役目を負っている。現在、1月12日14時である。	ウォルターは1月12日18時に役目を負った。	neutral	5	月日時	short	以来（テイル形）
2229	ペギーは10月4日15時以来ハロウィンを迎えている。現在、10月4日14時である。	ペギーは10月4日21時にハロウィンを迎えた。	neutral	5	月日時	short	以来（テイル形）
2230	キャロルは11月18日14時以来口を開いている。現在、11月18日18時である。	キャロルは11月18日19時に口を開いた。	neutral	5	月日時	short	以来（テイル形）
2231	フランクは17日以来事故を認めている。現在、28日である。	フランクは18日に事故を認めた。	entailment	5	日	random	以来（テイル形）
2232	マーヴィンは1日以来妹を守っている。現在、9日である。	マーヴィンは2日に妹を守った。	entailment	5	日	random	以来（テイル形）
2233	マチルダは3日以来跡地を訪れている。現在、24日である。	マチルダは22日に跡地を訪れた。	entailment	5	日	random	以来（テイル形）
2234	マーヴィンは1日以来服を発表している。現在、26日である。	マーヴィンは14日に服を発表した。	entailment	5	日	random	以来（テイル形）
2235	ボブは20日以来舌を伸ばしている。現在、28日である。	ボブは23日に舌を伸ばした。	entailment	5	日	random	以来（テイル形）
2236	ボブは1日以来余波を受けている。現在、24日である。	ボブは2日に余波を受けた。	entailment	5	日	random	以来（テイル形）
2237	エレンは2日以来足を運んでいる。現在、9日である。	エレンは3日に足を運んだ。	entailment	5	日	random	以来（テイル形）
2238	アリスは11日以来決定を受けている。現在、31日である。	アリスは21日に決定を受けた。	entailment	5	日	random	以来（テイル形）
2239	オスカーは14日以来病院を継いでいる。現在、23日である。	オスカーは17日に病院を継いだ。	entailment	5	日	random	以来（テイル形）
2240	マレットは5日以来スリルを楽しんでいる。現在、21日である。	マレットは15日にスリルを楽しんだ。	entailment	5	日	random	以来（テイル形）
2241	フランクは24日以来子供を誘っている。現在、30日である。	フランクは13日に子供を誘った。	contradiction	5	日	random	以来（テイル形）
2242	スティーブは27日以来説明を送っている。現在、15日である。	スティーブは24日に説明を送った。	contradiction	5	日	random	以来（テイル形）
2243	デイヴは29日以来ペナルティーを貰っている。現在、11日である。	デイヴは28日にペナルティーを貰った。	contradiction	5	日	random	以来（テイル形）
2244	マロリーは21日以来全貌を現している。現在、30日である。	マロリーは14日に全貌を現した。	contradiction	5	日	random	以来（テイル形）
2245	トルーディーは9日以来歩道を作っている。現在、10日である。	トルーディーは6日に歩道を作った。	contradiction	5	日	random	以来（テイル形）
2246	チャーリーは27日以来条約を結んでいる。現在、26日である。	チャーリーは6日に条約を結んだ。	contradiction	5	日	random	以来（テイル形）
2247	ペギーは5日以来年収を決定している。現在、18日である。	ペギーは3日に年収を決定した。	contradiction	5	日	random	以来（テイル形）
2248	チャーリーは19日以来レストランを訪れている。現在、11日である。	チャーリーは3日にレストランを訪れた。	contradiction	5	日	random	以来（テイル形）
2249	ゾーイは25日以来テーブルを作成している。現在、10日である。	ゾーイは5日にテーブルを作成した。	contradiction	5	日	random	以来（テイル形）
2250	アリスは28日以来豊漁を祈っている。現在、1日である。	アリスは27日に豊漁を祈った。	contradiction	5	日	random	以来（テイル形）
2251	トルーディーは23日以来ダイビングを楽しんでいる。現在、12日である。	トルーディーは30日にダイビングを楽しんだ。	neutral	5	日	random	以来（テイル形）
2252	エレンは7日以来メリットを受けている。現在、19日である。	エレンは22日にメリットを受けた。	neutral	5	日	random	以来（テイル形）
2253	トレントは18日以来頂点を争っている。現在、17日である。	トレントは29日に頂点を争った。	neutral	5	日	random	以来（テイル形）
2254	マチルダは14日以来タイムを出している。現在、15日である。	マチルダは26日にタイムを出した。	neutral	5	日	random	以来（テイル形）
2255	ペギーは13日以来自嘲を浮かべている。現在、1日である。	ペギーは25日に自嘲を浮かべた。	neutral	5	日	random	以来（テイル形）
2256	エレンは9日以来長官を訪問している。現在、6日である。	エレンは16日に長官を訪問した。	neutral	5	日	random	以来（テイル形）
2257	ビクターは17日以来子を呼んでいる。現在、1日である。	ビクターは26日に子を呼んだ。	neutral	5	日	random	以来（テイル形）
2258	スティーブは4日以来抽挿を始めている。現在、15日である。	スティーブは20日に抽挿を始めた。	neutral	5	日	random	以来（テイル形）
2259	ペギーは1日以来出場を飾っている。現在、8日である。	ペギーは15日に出場を飾った。	neutral	5	日	random	以来（テイル形）
2260	デイヴは7日以来連絡を受けている。現在、28日である。	デイヴは31日に連絡を受けた。	neutral	5	日	random	以来（テイル形）
2261	マレットは6日以来謝罪を申し上げている。現在、12日である。	マレットは8日に謝罪を申し上げた。	entailment	5	日	short	以来（テイル形）
2262	マロリーは11日以来見舞いを申し上げている。現在、19日である。	マロリーは12日に見舞いを申し上げた。	entailment	5	日	short	以来（テイル形）
