num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
2761	マレットは2005年に最初のスナップを撮った。	マレットは2003年に最初のスナップを撮った。	contradiction	20	年	short	未言及の時点（唯一事象）
2762	ジャスティンは2005年に最後の話を始めた。	ジャスティンは2006年に最後の話を始めた。	contradiction	20	年	short	未言及の時点（唯一事象）
2763	アイザックは2009年に最初の改革を行った。	アイザックは2008年に最初の改革を行った。	contradiction	20	年	short	未言及の時点（唯一事象）
2764	トルーディーは2012年に最初の胸を向けた。	トルーディーは2014年に最初の胸を向けた。	contradiction	20	年	short	未言及の時点（唯一事象）
2765	トルーディーは2003年に最初の言葉を伺った。	トルーディーは2006年に最初の言葉を伺った。	contradiction	20	年	short	未言及の時点（唯一事象）
2766	パットは2009年に最初の肥大を起こした。	パットは2010年に最初の肥大を起こした。	contradiction	20	年	short	未言及の時点（唯一事象）
2767	ボブは2015年に最後のスペインを訪問した。	ボブは2016年に最後のスペインを訪問した。	contradiction	20	年	short	未言及の時点（唯一事象）
2768	ペギーは2016年に最初の生命を落とした。	ペギーは2020年に最初の生命を落とした。	contradiction	20	年	short	未言及の時点（唯一事象）
2769	イヴァンは2009年に最初の歳暮を贈った。	イヴァンは2006年に最初の歳暮を贈った。	contradiction	20	年	short	未言及の時点（唯一事象）
2770	ジャスティンは2014年に最後の成績を収めた。	ジャスティンは2015年に最後の成績を収めた。	contradiction	20	年	short	未言及の時点（唯一事象）
2771	エレンは2003年1月に最初の変革を行った。	エレンは2012年5月に最初の変革を行った。	contradiction	20	年月	random	未言及の時点（唯一事象）
2772	オスカーは2015年5月に最後の思いを語った。	オスカーは2006年5月に最後の思いを語った。	contradiction	20	年月	random	未言及の時点（唯一事象）
2773	ウォルターは2001年3月に最初の痺れを訴えた。	ウォルターは2014年6月に最初の痺れを訴えた。	contradiction	20	年月	random	未言及の時点（唯一事象）
2774	ウォルターは2013年8月に最初の言葉を付いた。	ウォルターは2015年10月に最初の言葉を付いた。	contradiction	20	年月	random	未言及の時点（唯一事象）
2775	チャーリーは2001年10月に最初の高騰を受けた。	チャーリーは2012年8月に最初の高騰を受けた。	contradiction	20	年月	random	未言及の時点（唯一事象）
2776	デイヴは2015年7月に最後のスローを決めた。	デイヴは2005年6月に最後のスローを決めた。	contradiction	20	年月	random	未言及の時点（唯一事象）
2777	イブは2001年4月に最初のスタートを切った。	イブは2002年10月に最初のスタートを切った。	contradiction	20	年月	random	未言及の時点（唯一事象）
2778	プロッドは2014年7月に最初の端末を発表した。	プロッドは2016年4月に最初の端末を発表した。	contradiction	20	年月	random	未言及の時点（唯一事象）
2779	プロッドは2017年2月に最後の齟齬を感じた。	プロッドは2001年10月に最後の齟齬を感じた。	contradiction	20	年月	random	未言及の時点（唯一事象）
2780	ゾーイは2016年7月に最初の評定を行った。	ゾーイは2007年8月に最初の評定を行った。	contradiction	20	年月	random	未言及の時点（唯一事象）
2781	エレンは2018年2月に最後の政策を変えた。	エレンは2018年3月に最後の政策を変えた。	contradiction	20	年月	short	未言及の時点（唯一事象）
2782	ジャスティンは2001年5月に最後の団結を深めた。	ジャスティンは2001年6月に最後の団結を深めた。	contradiction	20	年月	short	未言及の時点（唯一事象）
2783	アリスは2007年11月に最初のリーグを楽しんだ。	アリスは2007年10月に最初のリーグを楽しんだ。	contradiction	20	年月	short	未言及の時点（唯一事象）
2784	マーヴィンは2011年10月に最初の命を落とした。	マーヴィンは2011年11月に最初の命を落とした。	contradiction	20	年月	short	未言及の時点（唯一事象）
2785	フランクは2004年9月に最後の心意気を語った。	フランクは2004年6月に最後の心意気を語った。	contradiction	20	年月	short	未言及の時点（唯一事象）
2786	オスカーは2008年5月に最初の診断書を出した。	オスカーは2008年4月に最初の診断書を出した。	contradiction	20	年月	short	未言及の時点（唯一事象）
2787	アリスは2018年6月に最後の道筋を変えた。	アリスは2018年8月に最後の道筋を変えた。	contradiction	20	年月	short	未言及の時点（唯一事象）
2788	ウォルターは2018年7月に最初の権限を得た。	ウォルターは2018年4月に最初の権限を得た。	contradiction	20	年月	short	未言及の時点（唯一事象）
2789	ウォルターは2006年4月に最初の腹を開いた。	ウォルターは2006年3月に最初の腹を開いた。	contradiction	20	年月	short	未言及の時点（唯一事象）
2790	トレントは2007年7月に最後の便益を受けた。	トレントは2007年6月に最後の便益を受けた。	contradiction	20	年月	short	未言及の時点（唯一事象）
2831	マーヴィンは5月に最初の候補者を発表した。	マーヴィンは1月に最初の候補者を発表した。	contradiction	20	月	random	未言及の時点（唯一事象）
2832	スティーブは3月に最後のシリーズを争った。	スティーブは1月に最後のシリーズを争った。	contradiction	20	月	random	未言及の時点（唯一事象）
2833	スティーブは4月に最初のチーフを務めた。	スティーブは3月に最初のチーフを務めた。	contradiction	20	月	random	未言及の時点（唯一事象）
2834	キャロルは4月に最後のコミュを作った。	キャロルは8月に最後のコミュを作った。	contradiction	20	月	random	未言及の時点（唯一事象）
2835	イヴァンは2月に最初の周知を行った。	イヴァンは12月に最初の周知を行った。	contradiction	20	月	random	未言及の時点（唯一事象）
2836	ゾーイは2月に最後の方針を受けた。	ゾーイは8月に最後の方針を受けた。	contradiction	20	月	random	未言及の時点（唯一事象）
2837	エレンは4月に最後の自慰を表明した。	エレンは12月に最後の自慰を表明した。	contradiction	20	月	random	未言及の時点（唯一事象）
2838	トレントは6月に最初のシャンパンを貰った。	トレントは9月に最初のシャンパンを貰った。	contradiction	20	月	random	未言及の時点（唯一事象）
2839	パットは8月に最後のジャーキをくれた。	パットは10月に最後のジャーキをくれた。	contradiction	20	月	random	未言及の時点（唯一事象）
2840	ペギーは8月に最後のフィッシングを楽しんだ。	ペギーは2月に最後のフィッシングを楽しんだ。	contradiction	20	月	random	未言及の時点（唯一事象）
2841	ウォルターは4月に最初のフルーツを贈った。	ウォルターは7月に最初のフルーツを贈った。	contradiction	20	月	short	未言及の時点（唯一事象）
2842	イブは8月に最初の思い腰を上げた。	イブは9月に最初の思い腰を上げた。	contradiction	20	月	short	未言及の時点（唯一事象）
2843	パットは9月に最後の手を放った。	パットは8月に最後の手を放った。	contradiction	20	月	short	未言及の時点（唯一事象）
2844	キャロルは7月に最後のトピックスを提供した。	キャロルは8月に最後のトピックスを提供した。	contradiction	20	月	short	未言及の時点（唯一事象）
2845	スティーブは6月に最初のキャップを獲得した。	スティーブは5月に最初のキャップを獲得した。	contradiction	20	月	short	未言及の時点（唯一事象）
2846	プロッドは3月に最初の一節を歌った。	プロッドは6月に最初の一節を歌った。	contradiction	20	月	short	未言及の時点（唯一事象）
2847	ウォルターは5月に最初の支援を承った。	ウォルターは4月に最初の支援を承った。	contradiction	20	月	short	未言及の時点（唯一事象）
2848	パットは11月に最後の弟を守った。	パットは8月に最後の弟を守った。	contradiction	20	月	short	未言及の時点（唯一事象）
2849	トレントは2月に最初のバッターを務めた。	トレントは5月に最初のバッターを務めた。	contradiction	20	月	short	未言及の時点（唯一事象）
2850	プロッドは2月に最後のカウンターを作った。	プロッドは3月に最後のカウンターを作った。	contradiction	20	月	short	未言及の時点（唯一事象）
2851	トルーディーは12月25日に最初の琴を知った。	トルーディーは2月9日に最初の琴を知った。	contradiction	20	月日	random	未言及の時点（唯一事象）
2852	イブは8月5日に最初の突然姿を現した。	イブは11月26日に最初の突然姿を現した。	contradiction	20	月日	random	未言及の時点（唯一事象）
2853	アリスは9月30日に最後の進行を努めた。	アリスは12月19日に最後の進行を努めた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2854	ボブは4月23日に最後の職務を務めた。	ボブは3月21日に最後の職務を務めた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2855	パットは10月8日に最初の重症を負った。	パットは5月10日に最初の重症を負った。	contradiction	20	月日	random	未言及の時点（唯一事象）
2856	マロリーは11月1日に最後の女を迎えた。	マロリーは8月16日に最後の女を迎えた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2857	イブは3月24日に最初のテンプレを書いた。	イブは9月21日に最初のテンプレを書いた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2858	ウォルターは7月28日に最初のパネルを開けた。	ウォルターは11月19日に最初のパネルを開けた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2859	トルーディーは6月16日に最後のシェフを務めた。	トルーディーは10月18日に最後のシェフを務めた。	contradiction	20	月日	random	未言及の時点（唯一事象）
2860	エレンは1月11日に最後の情報を発信した。	エレンは4月17日に最後の情報を発信した。	contradiction	20	月日	random	未言及の時点（唯一事象）
2861	オスカーは10月14日に最後の融資額を決定した。	オスカーは10月9日に最後の融資額を決定した。	contradiction	20	月日	short	未言及の時点（唯一事象）
2862	キャロルは5月12日に最後の堤防を守った。	キャロルは5月3日に最後の堤防を守った。	contradiction	20	月日	short	未言及の時点（唯一事象）
2863	イブは12月13日に最後のフォーマットを開始した。	イブは12月14日に最後のフォーマットを開始した。	contradiction	20	月日	short	未言及の時点（唯一事象）
2864	ビクターは3月8日に最後の狭窄を起こした。	ビクターは3月5日に最後の狭窄を起こした。	contradiction	20	月日	short	未言及の時点（唯一事象）
2865	デイヴは12月10日に最後の勝ち越しを決めた。	デイヴは12月16日に最後の勝ち越しを決めた。	contradiction	20	月日	short	未言及の時点（唯一事象）
2866	トルーディーは2月15日に最初の会見を受けた。	トルーディーは2月16日に最初の会見を受けた。	contradiction	20	月日	short	未言及の時点（唯一事象）
2867	ジャスティンは6月24日に最後のガンダムを語った。	ジャスティンは6月17日に最後のガンダムを語った。	contradiction	20	月日	short	未言及の時点（唯一事象）
2868	フランクは3月10日に最後の葉書きを送った。	フランクは3月19日に最後の葉書きを送った。	contradiction	20	月日	short	未言及の時点（唯一事象）
2869	トレントは7月17日に最初の支局を訪れた。	トレントは7月16日に最初の支局を訪れた。	contradiction	20	月日	short	未言及の時点（唯一事象）
2870	プロッドは6月12日に最初のゴーグルを掛けた。	プロッドは6月9日に最初のゴーグルを掛けた。	contradiction	20	月日	short	未言及の時点（唯一事象）
2891	ボブは20日に最後のライティングを担当した。	ボブは18日に最後のライティングを担当した。	contradiction	20	日	random	未言及の時点（唯一事象）
2892	アリスは1日に最初の指揮者を務めた。	アリスは31日に最初の指揮者を務めた。	contradiction	20	日	random	未言及の時点（唯一事象）
2893	ジャスティンは4日に最初の図形を作成した。	ジャスティンは17日に最初の図形を作成した。	contradiction	20	日	random	未言及の時点（唯一事象）
2894	ゾーイは9日に最初の研究を始めた。	ゾーイは11日に最初の研究を始めた。	contradiction	20	日	random	未言及の時点（唯一事象）
2895	トルーディーは8日に最初の爪を伸ばした。	トルーディーは2日に最初の爪を伸ばした。	contradiction	20	日	random	未言及の時点（唯一事象）
2896	マチルダは30日に最初の突然姿を現した。	マチルダは5日に最初の突然姿を現した。	contradiction	20	日	random	未言及の時点（唯一事象）
2897	オスカーは5日に最後の会談を受けた。	オスカーは9日に最後の会談を受けた。	contradiction	20	日	random	未言及の時点（唯一事象）
2898	ゾーイは20日に最後の一息を付いた。	ゾーイは2日に最後の一息を付いた。	contradiction	20	日	random	未言及の時点（唯一事象）
2899	アイザックは23日に最後の丁髷を切った。	アイザックは14日に最後の丁髷を切った。	contradiction	20	日	random	未言及の時点（唯一事象）
2900	キャロルは24日に最初の使命を果たした。	キャロルは28日に最初の使命を果たした。	contradiction	20	日	random	未言及の時点（唯一事象）
2901	ジャスティンは16日に最初の補足を受けた。	ジャスティンは25日に最初の補足を受けた。	contradiction	20	日	short	未言及の時点（唯一事象）
2902	オスカーは16日に最後の敗戦を喫した。	オスカーは14日に最後の敗戦を喫した。	contradiction	20	日	short	未言及の時点（唯一事象）
2903	フランクは24日に最初のおしゃべりをした。	フランクは15日に最初のおしゃべりをした。	contradiction	20	日	short	未言及の時点（唯一事象）
2904	オスカーは11日に最後の文面を変えた。	オスカーは9日に最後の文面を変えた。	contradiction	20	日	short	未言及の時点（唯一事象）
2905	マーヴィンは11日に最初の要望を送った。	マーヴィンは10日に最初の要望を送った。	contradiction	20	日	short	未言及の時点（唯一事象）
2906	デイヴは14日に最後の案内を案内した。	デイヴは11日に最後の案内を案内した。	contradiction	20	日	short	未言及の時点（唯一事象）
2907	パットは10日に最初の警察署を訪れた。	パットは11日に最初の警察署を訪れた。	contradiction	20	日	short	未言及の時点（唯一事象）
2908	チャーリーは17日に最後の上部を切った。	チャーリーは15日に最後の上部を切った。	contradiction	20	日	short	未言及の時点（唯一事象）
2909	オスカーは25日に最初の成績を纏めた。	オスカーは18日に最初の成績を纏めた。	contradiction	20	日	short	未言及の時点（唯一事象）
2910	ペギーは10日に最後の善哉を注文した。	ペギーは9日に最後の善哉を注文した。	contradiction	20	日	short	未言及の時点（唯一事象）
2911	トレントは22日15時に最後の先生を訪問した。	トレントは25日7時に最後の先生を訪問した。	contradiction	20	日時	random	未言及の時点（唯一事象）
2912	スティーブは24日21時に最初の借用書を作成した。	スティーブは2日2時に最初の借用書を作成した。	contradiction	20	日時	random	未言及の時点（唯一事象）
2913	チャーリーは17日10時に最後の悔し涙を流した。	チャーリーは10日6時に最後の悔し涙を流した。	contradiction	20	日時	random	未言及の時点（唯一事象）
2914	トレントは29日7時に最後のインターンシップを始めた。	トレントは12日6時に最後のインターンシップを始めた。	contradiction	20	日時	random	未言及の時点（唯一事象）
2915	エレンは19日8時に最後の敬礼を向けた。	エレンは21日7時に最後の敬礼を向けた。	contradiction	20	日時	random	未言及の時点（唯一事象）
2916	ウォルターは12日0時に最初の使命を負った。	ウォルターは27日11時に最初の使命を負った。	contradiction	20	日時	random	未言及の時点（唯一事象）
2917	ゾーイは17日18時に最初の御礼を贈った。	ゾーイは3日13時に最初の御礼を贈った。	contradiction	20	日時	random	未言及の時点（唯一事象）
2918	ビクターは5日18時に最初の参加費を支払った。	ビクターは10日15時に最初の参加費を支払った。	contradiction	20	日時	random	未言及の時点（唯一事象）
2919	ジャスティンは10日22時に最初のフィールドワークを行った。	ジャスティンは6日17時に最初のフィールドワークを行った。	contradiction	20	日時	random	未言及の時点（唯一事象）
2920	エレンは31日23時に最初の貴女を御迎えした。	エレンは9日21時に最初の貴女を御迎えした。	contradiction	20	日時	random	未言及の時点（唯一事象）
2921	フランクは9日6時に最初の港を歩いた。	フランクは9日3時に最初の港を歩いた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2922	ボブは22日8時に最初のリサーチを提供した。	ボブは22日9時に最初のリサーチを提供した。	contradiction	20	日時	short	未言及の時点（唯一事象）
2923	イブは11日3時に最後の連絡を承った。	イブは11日5時に最後の連絡を承った。	contradiction	20	日時	short	未言及の時点（唯一事象）
2924	トルーディーは20日15時に最後の此処を訪れた。	トルーディーは20日12時に最後の此処を訪れた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2925	アリスは24日4時に最初のトピックを上げた。	アリスは24日7時に最初のトピックを上げた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2926	エレンは4日16時に最初の腹を開いた。	エレンは4日21時に最初の腹を開いた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2927	マロリーは10日11時に最初の凱旋を果たした。	マロリーは10日6時に最初の凱旋を果たした。	contradiction	20	日時	short	未言及の時点（唯一事象）
2928	ウォルターは15日9時に最初の蚤を見付けた。	ウォルターは15日8時に最初の蚤を見付けた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2929	アリスは11日15時に最後の尻尾を上げた。	アリスは11日14時に最後の尻尾を上げた。	contradiction	20	日時	short	未言及の時点（唯一事象）
2930	マロリーは9日11時に最後のデポジットを支払った。	マロリーは9日12時に最後のデポジットを支払った。	contradiction	20	日時	short	未言及の時点（唯一事象）
2931	マロリーは23時に最後のママを誘った。	マロリーは8時に最後のママを誘った。	contradiction	20	時	random	未言及の時点（唯一事象）
2932	ウォルターは3時に最後の発注を承った。	ウォルターは14時に最後の発注を承った。	contradiction	20	時	random	未言及の時点（唯一事象）
2933	オスカーは8時に最初の校正を始めた。	オスカーは11時に最初の校正を始めた。	contradiction	20	時	random	未言及の時点（唯一事象）
2934	イヴァンは1時に最初の兵士を送った。	イヴァンは10時に最初の兵士を送った。	contradiction	20	時	random	未言及の時点（唯一事象）
2935	マチルダは4時に最初の潤いをくれた。	マチルダは3時に最初の潤いをくれた。	contradiction	20	時	random	未言及の時点（唯一事象）
2936	ウォルターは14時に最初の玉葱を貰った。	ウォルターは3時に最初の玉葱を貰った。	contradiction	20	時	random	未言及の時点（唯一事象）
2937	チャーリーは10時に最初の出場枠を争った。	チャーリーは14時に最初の出場枠を争った。	contradiction	20	時	random	未言及の時点（唯一事象）
2938	アリスは23時に最初の損害を被った。	アリスは17時に最初の損害を被った。	contradiction	20	時	random	未言及の時点（唯一事象）
2939	フランクは22時に最初の慰労会を開いた。	フランクは10時に最初の慰労会を開いた。	contradiction	20	時	random	未言及の時点（唯一事象）
2940	チャーリーは23時に最初の変革を行った。	チャーリーは5時に最初の変革を行った。	contradiction	20	時	random	未言及の時点（唯一事象）
2941	フランクは1時に最初の傷口を開いた。	フランクは0時に最初の傷口を開いた。	contradiction	20	時	short	未言及の時点（唯一事象）
2942	アリスは4時に最後の一命を落とした。	アリスは10時に最後の一命を落とした。	contradiction	20	時	short	未言及の時点（唯一事象）
2943	アリスは19時に最後の建物を探した。	アリスは13時に最後の建物を探した。	contradiction	20	時	short	未言及の時点（唯一事象）
2944	フランクは10時に最後のオリジナル曲を発表した。	フランクは7時に最後のオリジナル曲を発表した。	contradiction	20	時	short	未言及の時点（唯一事象）
2945	オスカーは4時に最初の全勝を狙った。	オスカーは9時に最初の全勝を狙った。	contradiction	20	時	short	未言及の時点（唯一事象）
2946	キャロルは3時に最後の要請書を手渡した。	キャロルは6時に最後の要請書を手渡した。	contradiction	20	時	short	未言及の時点（唯一事象）
2947	アリスは16時に最後の論争を起こした。	アリスは17時に最後の論争を起こした。	contradiction	20	時	short	未言及の時点（唯一事象）
2948	ボブは16時に最初のスタディを行った。	ボブは13時に最初のスタディを行った。	contradiction	20	時	short	未言及の時点（唯一事象）
2949	ジャスティンは20時に最初のイベントを楽しんだ。	ジャスティンは21時に最初のイベントを楽しんだ。	contradiction	20	時	short	未言及の時点（唯一事象）
2950	ビクターは7時に最初の生を送った。	ビクターは4時に最初の生を送った。	contradiction	20	時	short	未言及の時点（唯一事象）
2951	ゾーイは2013年に祈りを送った。	ゾーイは2017年に祈りを送った。	neutral	21	年	random	未言及の時点
2952	フランクは2015年にダブルスを楽しんだ。	フランクは2005年にダブルスを楽しんだ。	neutral	21	年	random	未言及の時点
2953	マロリーは2000年に考え方を変えた。	マロリーは2002年に考え方を変えた。	neutral	21	年	random	未言及の時点
2954	ビクターは2004年に雑記を書いた。	ビクターは2007年に雑記を書いた。	neutral	21	年	random	未言及の時点
2955	マレットは2005年に大敗を喫した。	マレットは2008年に大敗を喫した。	neutral	21	年	random	未言及の時点
2956	マレットは2020年に書類を引き継いだ。	マレットは2015年に書類を引き継いだ。	neutral	21	年	random	未言及の時点
2957	プロッドは2002年に日程を案内した。	プロッドは2015年に日程を案内した。	neutral	21	年	random	未言及の時点
2958	ペギーは2019年に自営業を継いだ。	ペギーは2015年に自営業を継いだ。	neutral	21	年	random	未言及の時点
2959	ボブは2020年にカウンセリングを承った。	ボブは2004年にカウンセリングを承った。	neutral	21	年	random	未言及の時点
2960	ゾーイは2018年に頭を引っ張った。	ゾーイは2002年に頭を引っ張った。	neutral	21	年	random	未言及の時点
2961	マレットは2006年に取り組みを伺った。	マレットは2002年に取り組みを伺った。	neutral	21	年	short	未言及の時点
2962	マレットは2015年に建設を表明した。	マレットは2013年に建設を表明した。	neutral	21	年	short	未言及の時点
2963	ビクターは2003年に嘘を付いた。	ビクターは2000年に嘘を付いた。	neutral	21	年	short	未言及の時点
2964	デイヴは2018年に衆議院を解散した。	デイヴは2019年に衆議院を解散した。	neutral	21	年	short	未言及の時点
2965	ペギーは2012年に広告を発信した。	ペギーは2011年に広告を発信した。	neutral	21	年	short	未言及の時点
2966	パットは2012年に罪を負った。	パットは2013年に罪を負った。	neutral	21	年	short	未言及の時点
2967	イブは2012年に背を起こした。	イブは2014年に背を起こした。	neutral	21	年	short	未言及の時点
2968	フランクは2005年に最終戦を迎えた。	フランクは2004年に最終戦を迎えた。	neutral	21	年	short	未言及の時点
2969	ジャスティンは2002年に世話を担当した。	ジャスティンは2003年に世話を担当した。	neutral	21	年	short	未言及の時点
2970	チャーリーは2005年に不動産屋を訪れた。	チャーリーは2002年に不動産屋を訪れた。	neutral	21	年	short	未言及の時点
2971	ジャスティンは2007年7月に内容を話した。	ジャスティンは2011年11月に内容を話した。	neutral	21	年月	random	未言及の時点
2972	アリスは2005年9月に気を向けた。	アリスは2005年8月に気を向けた。	neutral	21	年月	random	未言及の時点
2973	チャーリーは2001年9月に恵みを貰った。	チャーリーは2007年4月に恵みを貰った。	neutral	21	年月	random	未言及の時点
2974	マロリーは2015年11月に先陣を切った。	マロリーは2006年6月に先陣を切った。	neutral	21	年月	random	未言及の時点
2975	トレントは2014年9月に東芝を選んだ。	トレントは2007年9月に東芝を選んだ。	neutral	21	年月	random	未言及の時点
2976	ボブは2012年5月に躍進を果たした。	ボブは2020年12月に躍進を果たした。	neutral	21	年月	random	未言及の時点
2977	ジャスティンは2018年1月に綬褒章を受章した。	ジャスティンは2006年7月に綬褒章を受章した。	neutral	21	年月	random	未言及の時点
2978	マチルダは2014年11月に電灯を向けた。	マチルダは2012年9月に電灯を向けた。	neutral	21	年月	random	未言及の時点
2979	トレントは2007年7月に札幌を訪れた。	トレントは2000年9月に札幌を訪れた。	neutral	21	年月	random	未言及の時点
2980	デイヴは2019年12月に説教をした。	デイヴは2010年10月に説教をした。	neutral	21	年月	random	未言及の時点
2981	ウォルターは2001年7月に袖を切った。	ウォルターは2001年9月に袖を切った。	neutral	21	年月	short	未言及の時点
2982	マチルダは2011年11月に出陣式を開いた。	マチルダは2011年10月に出陣式を開いた。	neutral	21	年月	short	未言及の時点
2983	アリスは2018年3月に搬入を開始した。	アリスは2018年2月に搬入を開始した。	neutral	21	年月	short	未言及の時点
2984	マチルダは2014年6月に街道を練り歩いた。	マチルダは2014年4月に街道を練り歩いた。	neutral	21	年月	short	未言及の時点
2985	デイヴは2018年3月に解明を行った。	デイヴは2018年6月に解明を行った。	neutral	21	年月	short	未言及の時点
2986	オスカーは2002年6月に調整を指示した。	オスカーは2002年7月に調整を指示した。	neutral	21	年月	short	未言及の時点
2987	トルーディーは2019年4月に制定を行った。	トルーディーは2019年3月に制定を行った。	neutral	21	年月	short	未言及の時点
2988	チャーリーは2014年6月に凱歌を上げた。	チャーリーは2014年9月に凱歌を上げた。	neutral	21	年月	short	未言及の時点
2989	スティーブは2004年7月に我々を案内した。	スティーブは2004年9月に我々を案内した。	neutral	21	年月	short	未言及の時点
2990	ビクターは2008年4月に重症を負った。	ビクターは2008年1月に重症を負った。	neutral	21	年月	short	未言及の時点
3031	スティーブは1月に員会を開いた。	スティーブは10月に員会を開いた。	neutral	21	月	random	未言及の時点
3032	チャーリーは3月に予算書を作成した。	チャーリーは2月に予算書を作成した。	neutral	21	月	random	未言及の時点
3033	マロリーは12月にかたずを飲んだ。	マロリーは10月にかたずを飲んだ。	neutral	21	月	random	未言及の時点
3034	チャーリーは7月に打撃を受けた。	チャーリーは4月に打撃を受けた。	neutral	21	月	random	未言及の時点
3035	アリスは2月に息を引き取った。	アリスは11月に息を引き取った。	neutral	21	月	random	未言及の時点
3036	オスカーは11月に挨拶を行った。	オスカーは10月に挨拶を行った。	neutral	21	月	random	未言及の時点
3037	マロリーは7月に休業を発表した。	マロリーは11月に休業を発表した。	neutral	21	月	random	未言及の時点
3038	エレンは8月に勝ち越し点を許した。	エレンは10月に勝ち越し点を許した。	neutral	21	月	random	未言及の時点
3039	トルーディーは9月に顔を現した。	トルーディーは4月に顔を現した。	neutral	21	月	random	未言及の時点
3040	イブは12月に協約を結んだ。	イブは1月に協約を結んだ。	neutral	21	月	random	未言及の時点
3041	イヴァンは9月に起訴を受けた。	イヴァンは8月に起訴を受けた。	neutral	21	月	short	未言及の時点
3042	アリスは3月に大臣を引き受けた。	アリスは4月に大臣を引き受けた。	neutral	21	月	short	未言及の時点
3043	イヴァンは4月に裁判を認めた。	イヴァンは3月に裁判を認めた。	neutral	21	月	short	未言及の時点
3044	オスカーは3月に手を貰った。	オスカーは4月に手を貰った。	neutral	21	月	short	未言及の時点
3045	アイザックは7月に出勤を始めた。	アイザックは8月に出勤を始めた。	neutral	21	月	short	未言及の時点
3046	トレントは6月に風邪を引いた。	トレントは7月に風邪を引いた。	neutral	21	月	short	未言及の時点
3047	オスカーは4月に有給を取得した。	オスカーは5月に有給を取得した。	neutral	21	月	short	未言及の時点
3048	ゾーイは3月にメールを切った。	ゾーイは2月にメールを切った。	neutral	21	月	short	未言及の時点
3049	ジャスティンは9月に敵意を見せた。	ジャスティンは7月に敵意を見せた。	neutral	21	月	short	未言及の時点
3050	イヴァンは5月にニュースを伝えた。	イヴァンは6月にニュースを伝えた。	neutral	21	月	short	未言及の時点
3051	アイザックは4月29日に息を付いた。	アイザックは2月27日に息を付いた。	neutral	21	月日	random	未言及の時点
3052	パットは5月3日に人間を掛けた。	パットは10月25日に人間を掛けた。	neutral	21	月日	random	未言及の時点
3053	ゾーイは9月7日に市を案内した。	ゾーイは2月4日に市を案内した。	neutral	21	月日	random	未言及の時点
3054	キャロルは9月1日に宅を訪れた。	キャロルは11月9日に宅を訪れた。	neutral	21	月日	random	未言及の時点
3055	ペギーは12月31日に首を傾げた。	ペギーは5月6日に首を傾げた。	neutral	21	月日	random	未言及の時点
3056	ウォルターは7月26日に名前を失った。	ウォルターは10月7日に名前を失った。	neutral	21	月日	random	未言及の時点
3057	トレントは1月10日に用品を伺った。	トレントは1月30日に用品を伺った。	neutral	21	月日	random	未言及の時点
3058	ペギーは6月29日に時効を迎えた。	ペギーは2月2日に時効を迎えた。	neutral	21	月日	random	未言及の時点
3059	デイヴは6月1日に立候補を表明した。	デイヴは1月29日に立候補を表明した。	neutral	21	月日	random	未言及の時点
3060	ペギーは9月14日に肘を引っ張った。	ペギーは7月16日に肘を引っ張った。	neutral	21	月日	random	未言及の時点
3061	マロリーは6月7日に動画を貰った。	マロリーは6月4日に動画を貰った。	neutral	21	月日	short	未言及の時点
3062	ジャスティンは6月19日に動作を起こした。	ジャスティンは6月25日に動作を起こした。	neutral	21	月日	short	未言及の時点
3063	フランクは2月4日に態度を変えた。	フランクは2月10日に態度を変えた。	neutral	21	月日	short	未言及の時点
3064	イブは6月8日に運動会を楽しんだ。	イブは6月5日に運動会を楽しんだ。	neutral	21	月日	short	未言及の時点
3065	チャーリーは7月19日に登録証を受け取った。	チャーリーは7月23日に登録証を受け取った。	neutral	21	月日	short	未言及の時点
3066	スティーブは4月15日に風邪を引いた。	スティーブは4月17日に風邪を引いた。	neutral	21	月日	short	未言及の時点
3067	ペギーは12月17日に銘を切った。	ペギーは12月14日に銘を切った。	neutral	21	月日	short	未言及の時点
3068	パットは2月19日に勇気を貰った。	パットは2月24日に勇気を貰った。	neutral	21	月日	short	未言及の時点
3069	デイヴは2月15日にコトを知った。	デイヴは2月16日にコトを知った。	neutral	21	月日	short	未言及の時点
3070	マーヴィンは4月17日に物質を流した。	マーヴィンは4月18日に物質を流した。	neutral	21	月日	short	未言及の時点
3091	ボブは12日にギャグを入れた。	ボブは13日にギャグを入れた。	neutral	21	日	random	未言及の時点
3092	キャロルは16日に耳を傾けた。	キャロルは10日に耳を傾けた。	neutral	21	日	random	未言及の時点
3093	パットは26日に脂汗を掻いた。	パットは28日に脂汗を掻いた。	neutral	21	日	random	未言及の時点
3094	イヴァンは3日に試合を飾った。	イヴァンは30日に試合を飾った。	neutral	21	日	random	未言及の時点
3095	イブは20日に事情を説明した。	イブは19日に事情を説明した。	neutral	21	日	random	未言及の時点
