num	premise	hypothesis	gold_label	template_num	time_format	time_span	category
786	トルーディーは2018年12月11日以来、乾燥機を駆けている。現在、2018年12月20日である。	トルーディーは2018年12月18日に乾燥機を駆けた。	entailment	3	年月日	short	以来（テイル形）
787	マロリーは2017年7月8日以来、ヒヤリングを行っている。現在、2017年7月12日である。	マロリーは2017年7月11日にヒヤリングを行った。	entailment	3	年月日	short	以来（テイル形）
788	マーヴィンは2019年11月15日以来、棄権を決めている。現在、2019年11月17日である。	マーヴィンは2019年11月18日に棄権を決めた。	neutral	3	年月日	short	以来（テイル形）
789	トレントは2008年2月5日以来、金婚式を迎えている。現在、2008年2月11日である。	トレントは2008年2月12日に金婚式を迎えた。	neutral	3	年月日	short	以来（テイル形）
790	キャロルは2007年5月17日以来、職責を果たしている。現在、2007年5月20日である。	キャロルは2007年5月22日に職責を果たした。	neutral	3	年月日	short	以来（テイル形）
791	イブは2004年3月8日0時以来、ナックルを投げている。現在、2016年12月17日17時である。	イブは2011年12月13日18時にナックルを投げた。	entailment	3	年月日時	random	以来（テイル形）
792	ボブは2015年2月24日10時以来、富良野を訪れている。現在、2004年3月9日22時である。	ボブは2008年1月23日9時に富良野を訪れた。	contradiction	3	年月日時	random	以来（テイル形）
793	トルーディーは2010年1月20日1時以来、情報誌を届けている。現在、2000年7月4日22時である。	トルーディーは2001年2月20日9時に情報誌を届けた。	contradiction	3	年月日時	random	以来（テイル形）
794	ペギーは2002年4月8日10時以来、断りを入れている。現在、2010年7月26日8時である。	ペギーは2015年11月20日5時に断りを入れた。	neutral	3	年月日時	random	以来（テイル形）
795	フランクは2019年8月21日7時以来、天気を伝えている。現在、2018年2月5日6時である。	フランクは2018年9月12日12時に天気を伝えた。	contradiction	3	年月日時	random	以来（テイル形）
796	チャーリーは2018年6月10日2時以来、果樹を植えている。現在、2002年3月12日7時である。	チャーリーは2018年12月30日18時に果樹を植えた。	neutral	3	年月日時	random	以来（テイル形）
797	アリスは2014年2月13日8時以来、八幡宮を参拝している。現在、2008年8月27日2時である。	アリスは2010年6月23日20時に八幡宮を参拝した。	contradiction	3	年月日時	random	以来（テイル形）
798	ビクターは2003年6月13日3時以来、治療費を支払っている。現在、2000年5月8日18時である。	ビクターは2005年8月30日0時に治療費を支払った。	neutral	3	年月日時	random	以来（テイル形）
799	ペギーは2008年12月13日10時以来、武功を上げている。現在、2013年1月28日22時である。	ペギーは2015年11月21日23時に武功を上げた。	neutral	3	年月日時	random	以来（テイル形）
800	ジャスティンは2011年11月12日22時以来、分類を行っている。現在、2004年7月6日10時である。	ジャスティンは2009年11月16日11時に分類を行った。	contradiction	3	年月日時	random	以来（テイル形）
801	イヴァンは2007年9月16日20時以来、滑り出しを切っている。現在、2012年10月1日8時である。	イヴァンは2009年9月17日4時に滑り出しを切った。	entailment	3	年月日時	random	以来（テイル形）
802	ボブは2011年8月25日11時以来、クチコミを提供している。現在、2002年5月29日18時である。	ボブは2011年11月24日10時にクチコミを提供した。	neutral	3	年月日時	random	以来（テイル形）
803	トレントは2004年11月30日4時以来、時々目を覚ましている。現在、2005年8月22日14時である。	トレントは2004年4月4日10時に時々目を覚ました。	contradiction	3	年月日時	random	以来（テイル形）
804	マーヴィンは2014年2月4日18時以来、体調を崩している。現在、2016年7月22日6時である。	マーヴィンは2010年2月3日17時に体調を崩した。	contradiction	3	年月日時	random	以来（テイル形）
805	マロリーは2014年11月3日21時以来、探訪を楽しんでいる。現在、2005年12月21日19時である。	マロリーは2015年10月28日0時に探訪を楽しんだ。	neutral	3	年月日時	random	以来（テイル形）
806	マレットは2002年10月2日9時以来、差を出している。現在、2014年11月13日11時である。	マレットは2010年9月8日23時に差を出した。	entailment	3	年月日時	random	以来（テイル形）
807	トレントは2012年1月30日18時以来、聖夜を迎えている。現在、2018年7月23日9時である。	トレントは2002年10月8日7時に聖夜を迎えた。	contradiction	3	年月日時	random	以来（テイル形）
808	ビクターは2015年8月3日17時以来、洞窟を訪れている。現在、2011年11月10日23時である。	ビクターは2011年12月23日12時に洞窟を訪れた。	contradiction	3	年月日時	random	以来（テイル形）
809	アリスは2018年4月12日17時以来、突破を見せている。現在、2003年11月11日20時である。	アリスは2008年1月13日22時に突破を見せた。	contradiction	3	年月日時	random	以来（テイル形）
810	ペギーは2003年1月15日3時以来、投資を決定している。現在、2002年5月19日9時である。	ペギーは2012年7月29日23時に投資を決定した。	neutral	3	年月日時	random	以来（テイル形）
811	ジャスティンは2004年1月21日9時以来、上海を訪問している。現在、2007年5月29日2時である。	ジャスティンは2017年1月23日7時に上海を訪問した。	neutral	3	年月日時	random	以来（テイル形）
812	ゾーイは2014年4月7日4時以来、小説を出している。現在、2018年4月8日18時である。	ゾーイは2017年12月7日14時に小説を出した。	entailment	3	年月日時	random	以来（テイル形）
813	マロリーは2005年7月31日7時以来、孫を守っている。現在、2001年2月23日20時である。	マロリーは2010年12月30日15時に孫を守った。	neutral	3	年月日時	random	以来（テイル形）
814	マチルダは2005年9月11日19時以来、後姿を診ている。現在、2006年4月30日10時である。	マチルダは2018年8月24日19時に後姿を診た。	neutral	3	年月日時	random	以来（テイル形）
815	ウォルターは2004年11月24日18時以来、注意を傾けている。現在、2019年3月28日0時である。	ウォルターは2010年12月28日16時に注意を傾けた。	entailment	3	年月日時	random	以来（テイル形）
816	チャーリーは2004年5月13日14時以来、減免を決定している。現在、2016年10月23日21時である。	チャーリーは2010年12月25日23時に減免を決定した。	entailment	3	年月日時	random	以来（テイル形）
817	フランクは2011年4月22日11時以来、橋渡しを致している。現在、2016年12月20日12時である。	フランクは2013年8月7日22時に橋渡しを致した。	entailment	3	年月日時	random	以来（テイル形）
818	スティーブは2005年5月9日14時以来、繋がりを深めている。現在、2014年2月11日23時である。	スティーブは2009年8月16日6時に繋がりを深めた。	entailment	3	年月日時	random	以来（テイル形）
819	フランクは2000年12月20日17時以来、先端を向けている。現在、2019年1月5日9時である。	フランクは2008年4月16日18時に先端を向けた。	entailment	3	年月日時	random	以来（テイル形）
820	ジャスティンは2004年1月5日6時以来、資格を得ている。現在、2020年1月13日13時である。	ジャスティンは2009年9月1日13時に資格を得た。	entailment	3	年月日時	random	以来（テイル形）
821	マレットは2015年11月17日12時以来、胸を合わせている。現在、2015年11月17日14時である。	マレットは2015年11月17日11時に胸を合わせた。	contradiction	3	年月日時	short	以来（テイル形）
822	アイザックは2005年11月15日5時以来、望みを伝えている。現在、2005年11月15日7時である。	アイザックは2005年11月15日9時に望みを伝えた。	neutral	3	年月日時	short	以来（テイル形）
823	アイザックは2012年9月4日6時以来、乳首を出している。現在、2012年9月4日3時である。	アイザックは2012年9月4日7時に乳首を出した。	neutral	3	年月日時	short	以来（テイル形）
824	デイヴは2000年3月20日15時以来、花束を受け取っている。現在、2000年3月20日14時である。	デイヴは2000年3月20日10時に花束を受け取った。	contradiction	3	年月日時	short	以来（テイル形）
825	スティーブは2004年11月28日15時以来、縫い物を始めている。現在、2004年11月28日17時である。	スティーブは2004年11月28日16時に縫い物を始めた。	entailment	3	年月日時	short	以来（テイル形）
826	マーヴィンは2009年3月31日16時以来、声を向けている。現在、2009年3月31日17時である。	マーヴィンは2009年3月31日13時に声を向けた。	contradiction	3	年月日時	short	以来（テイル形）
827	キャロルは2006年2月19日7時以来、ソレを知っている。現在、2006年2月19日12時である。	キャロルは2006年2月19日14時にソレを知った。	neutral	3	年月日時	short	以来（テイル形）
828	パットは2012年11月17日13時以来、我が国を訪れている。現在、2012年11月17日8時である。	パットは2012年11月17日6時に我が国を訪れた。	contradiction	3	年月日時	short	以来（テイル形）
829	ビクターは2013年5月10日14時以来、リンク集を届けている。現在、2013年5月10日18時である。	ビクターは2013年5月10日13時にリンク集を届けた。	contradiction	3	年月日時	short	以来（テイル形）
830	マレットは2007年5月17日10時以来、請願を行っている。現在、2007年5月17日11時である。	マレットは2007年5月17日9時に請願を行った。	contradiction	3	年月日時	short	以来（テイル形）
831	ウォルターは2006年6月3日9時以来、銃口を向けている。現在、2006年6月3日5時である。	ウォルターは2006年6月3日8時に銃口を向けた。	contradiction	3	年月日時	short	以来（テイル形）
832	トルーディーは2004年8月19日14時以来、業務を引き継いでいる。現在、2004年8月19日12時である。	トルーディーは2004年8月19日15時に業務を引き継いだ。	neutral	3	年月日時	short	以来（テイル形）
833	ゾーイは2010年4月21日19時以来、動作を起こしている。現在、2010年4月21日21時である。	ゾーイは2010年4月21日14時に動作を起こした。	contradiction	3	年月日時	short	以来（テイル形）
834	トルーディーは2004年3月8日6時以来、椅子を立っている。現在、2004年3月8日8時である。	トルーディーは2004年3月8日9時に椅子を立った。	neutral	3	年月日時	short	以来（テイル形）
835	プロッドは2020年6月2日5時以来、僕は君を許している。現在、2020年6月2日3時である。	プロッドは2020年6月2日1時に僕は君を許した。	contradiction	3	年月日時	short	以来（テイル形）
836	トレントは2008年4月19日13時以来、表決を行っている。現在、2008年4月19日10時である。	トレントは2008年4月19日11時に表決を行った。	contradiction	3	年月日時	short	以来（テイル形）
837	イブは2016年5月19日13時以来、技術を受けている。現在、2016年5月19日17時である。	イブは2016年5月19日15時に技術を受けた。	entailment	3	年月日時	short	以来（テイル形）
838	イブは2015年7月28日11時以来、予定を案内している。現在、2015年7月28日13時である。	イブは2015年7月28日14時に予定を案内した。	neutral	3	年月日時	short	以来（テイル形）
839	イブは2018年8月9日13時以来、金を出している。現在、2018年8月9日19時である。	イブは2018年8月9日17時に金を出した。	entailment	3	年月日時	short	以来（テイル形）
840	ペギーは2015年4月5日6時以来、位置を案内している。現在、2015年4月5日3時である。	ペギーは2015年4月5日9時に位置を案内した。	neutral	3	年月日時	short	以来（テイル形）
841	ビクターは2006年11月8日15時以来、風邪を挽いている。現在、2006年11月8日19時である。	ビクターは2006年11月8日21時に風邪を挽いた。	neutral	3	年月日時	short	以来（テイル形）
842	アリスは2017年6月19日10時以来、飲み代を払っている。現在、2017年6月19日12時である。	アリスは2017年6月19日14時に飲み代を払った。	neutral	3	年月日時	short	以来（テイル形）
843	マーヴィンは2000年5月28日3時以来、盲目を覚ましている。現在、2000年5月28日2時である。	マーヴィンは2000年5月28日7時に盲目を覚ました。	neutral	3	年月日時	short	以来（テイル形）
844	マチルダは2016年6月26日13時以来、補修を致している。現在、2016年6月26日17時である。	マチルダは2016年6月26日14時に補修を致した。	entailment	3	年月日時	short	以来（テイル形）
845	アリスは2008年3月20日14時以来、寄付金を払っている。現在、2008年3月20日20時である。	アリスは2008年3月20日18時に寄付金を払った。	entailment	3	年月日時	short	以来（テイル形）
846	フランクは2020年12月4日15時以来、手法を開発している。現在、2020年12月4日20時である。	フランクは2020年12月4日19時に手法を開発した。	entailment	3	年月日時	short	以来（テイル形）
847	アイザックは2001年3月3日11時以来、改善案を提出している。現在、2001年3月3日15時である。	アイザックは2001年3月3日13時に改善案を提出した。	entailment	3	年月日時	short	以来（テイル形）
848	エレンは2003年11月2日4時以来、委任状を提出している。現在、2003年11月2日7時である。	エレンは2003年11月2日5時に委任状を提出した。	entailment	3	年月日時	short	以来（テイル形）
849	マレットは2000年4月2日14時以来、喜びを失っている。現在、2000年4月2日19時である。	マレットは2000年4月2日17時に喜びを失った。	entailment	3	年月日時	short	以来（テイル形）
850	アリスは2017年7月7日9時以来、首を触っている。現在、2017年7月7日15時である。	アリスは2017年7月7日14時に首を触った。	entailment	3	年月日時	short	以来（テイル形）
851	イブは3月以来、ライトを向けている。現在、12月である。	イブは2月にライトを向けた。	contradiction	3	月	random	以来（テイル形）
852	デイヴは2月以来、安産を祈っている。現在、4月である。	デイヴは12月に安産を祈った。	neutral	3	月	random	以来（テイル形）
853	マロリーは1月以来、噂をしている。現在、4月である。	マロリーは6月に噂をした。	neutral	3	月	random	以来（テイル形）
854	ペギーは7月以来、理屈を語っている。現在、10月である。	ペギーは3月に理屈を語った。	contradiction	3	月	random	以来（テイル形）
855	ゾーイは9月以来、穴を開いている。現在、3月である。	ゾーイは7月に穴を開いた。	contradiction	3	月	random	以来（テイル形）
856	アリスは1月以来、恋人を誘っている。現在、4月である。	アリスは3月に恋人を誘った。	entailment	3	月	random	以来（テイル形）
857	パットは2月以来、見送りを表明している。現在、12月である。	パットは8月に見送りを表明した。	entailment	3	月	random	以来（テイル形）
858	プロッドは8月以来、行政権を持っている。現在、11月である。	プロッドは5月に行政権を持った。	contradiction	3	月	random	以来（テイル形）
859	ボブは5月以来、鮎を貰っている。現在、12月である。	ボブは2月に鮎を貰った。	contradiction	3	月	random	以来（テイル形）
860	チャーリーは7月以来、提起を行っている。現在、6月である。	チャーリーは4月に提起を行った。	contradiction	3	月	random	以来（テイル形）
861	マロリーは2月以来、付近を訪れている。現在、4月である。	マロリーは8月に付近を訪れた。	neutral	3	月	random	以来（テイル形）
862	オスカーは1月以来、遺産を訪れている。現在、4月である。	オスカーは8月に遺産を訪れた。	neutral	3	月	random	以来（テイル形）
863	ビクターは4月以来、沢を離れている。現在、3月である。	ビクターは11月に沢を離れた。	neutral	3	月	random	以来（テイル形）
864	アリスは11月以来、婦人科を訪れている。現在、4月である。	アリスは7月に婦人科を訪れた。	contradiction	3	月	random	以来（テイル形）
865	プロッドは10月以来、観測を楽しんでいる。現在、5月である。	プロッドは4月に観測を楽しんだ。	contradiction	3	月	random	以来（テイル形）
866	フランクは5月以来、差し止めを行っている。現在、2月である。	フランクは6月に差し止めを行った。	neutral	3	月	random	以来（テイル形）
867	ボブは3月以来、幸せを送っている。現在、9月である。	ボブは8月に幸せを送った。	entailment	3	月	random	以来（テイル形）
868	イブは2月以来、自営業を継いでいる。現在、4月である。	イブは8月に自営業を継いだ。	neutral	3	月	random	以来（テイル形）
869	トルーディーは7月以来、電話を受けている。現在、11月である。	トルーディーは6月に電話を受けた。	contradiction	3	月	random	以来（テイル形）
870	フランクは1月以来、進出を誓っている。現在、12月である。	フランクは2月に進出を誓った。	entailment	3	月	random	以来（テイル形）
871	オスカーは9月以来、光章を受章している。現在、10月である。	オスカーは7月に光章を受章した。	contradiction	3	月	random	以来（テイル形）
872	デイヴは10月以来、優出を決めている。現在、3月である。	デイヴは12月に優出を決めた。	neutral	3	月	random	以来（テイル形）
873	マチルダは9月以来、損失を被っている。現在、3月である。	マチルダは11月に損失を被った。	neutral	3	月	random	以来（テイル形）
874	マーヴィンは3月以来、返答を行っている。現在、10月である。	マーヴィンは11月に返答を行った。	neutral	3	月	random	以来（テイル形）
875	エレンは2月以来、エンディングを迎えている。現在、12月である。	エレンは3月にエンディングを迎えた。	entailment	3	月	random	以来（テイル形）
876	イブは1月以来、完勝を収めている。現在、11月である。	イブは4月に完勝を収めた。	entailment	3	月	random	以来（テイル形）
877	ゾーイは3月以来、男を失っている。現在、6月である。	ゾーイは4月に男を失った。	entailment	3	月	random	以来（テイル形）
878	エレンは3月以来、休止を発表している。現在、11月である。	エレンは5月に休止を発表した。	entailment	3	月	random	以来（テイル形）
879	マレットは7月以来、ショーツを着用している。現在、12月である。	マレットは8月にショーツを着用した。	entailment	3	月	random	以来（テイル形）
880	アイザックは3月以来、時々目を覚ましている。現在、9月である。	アイザックは6月に時々目を覚ました。	entailment	3	月	random	以来（テイル形）
881	マロリーは7月以来、合宿を開始している。現在、8月である。	マロリーは6月に合宿を開始した。	contradiction	3	月	short	以来（テイル形）
882	アリスは5月以来、大吉を引いている。現在、6月である。	アリスは7月に大吉を引いた。	neutral	3	月	short	以来（テイル形）
883	マロリーは1月以来、兎を貰っている。現在、4月である。	マロリーは2月に兎を貰った。	entailment	3	月	short	以来（テイル形）
884	プロッドは8月以来、物件を提出している。現在、7月である。	プロッドは9月に物件を提出した。	neutral	3	月	short	以来（テイル形）
885	フランクは3月以来、相談を行っている。現在、5月である。	フランクは4月に相談を行った。	entailment	3	月	short	以来（テイル形）
886	フランクは5月以来、ラッパを離している。現在、4月である。	フランクは7月にラッパを離した。	neutral	3	月	short	以来（テイル形）
887	ビクターは9月以来、敗血症を起こしている。現在、8月である。	ビクターは10月に敗血症を起こした。	neutral	3	月	short	以来（テイル形）
888	フランクは11月以来、厳命を下している。現在、9月である。	フランクは8月に厳命を下した。	contradiction	3	月	short	以来（テイル形）
889	ジャスティンは5月以来、腕を離している。現在、7月である。	ジャスティンは8月に腕を離した。	neutral	3	月	short	以来（テイル形）
890	フランクは10月以来、説明を行っている。現在、11月である。	フランクは8月に説明を行った。	contradiction	3	月	short	以来（テイル形）
891	マロリーは2月以来、趣旨を変えている。現在、1月である。	マロリーは3月に趣旨を変えた。	neutral	3	月	short	以来（テイル形）
892	エレンは10月以来、保証を負っている。現在、9月である。	エレンは8月に保証を負った。	contradiction	3	月	short	以来（テイル形）
893	トルーディーは9月以来、文面を送っている。現在、8月である。	トルーディーは7月に文面を送った。	contradiction	3	月	short	以来（テイル形）
894	ビクターは9月以来、出来事を説明している。現在、7月である。	ビクターは6月に出来事を説明した。	contradiction	3	月	short	以来（テイル形）
895	スティーブは10月以来、観点を変えている。現在、8月である。	スティーブは9月に観点を変えた。	contradiction	3	月	short	以来（テイル形）
896	アリスは1月以来、旦那を誘っている。現在、2月である。	アリスは3月に旦那を誘った。	neutral	3	月	short	以来（テイル形）
897	デイヴは9月以来、進路を目指している。現在、7月である。	デイヴは10月に進路を目指した。	neutral	3	月	short	以来（テイル形）
898	デイヴは3月以来、申し立てを致している。現在、5月である。	デイヴは4月に申し立てを致した。	entailment	3	月	short	以来（テイル形）
899	キャロルは3月以来、返事を行っている。現在、4月である。	キャロルは5月に返事を行った。	neutral	3	月	short	以来（テイル形）
900	マーヴィンは3月以来、穴を開いている。現在、2月である。	マーヴィンは4月に穴を開いた。	neutral	3	月	short	以来（テイル形）
901	ペギーは1月以来、コーラを振っている。現在、4月である。	ペギーは2月にコーラを振った。	entailment	3	月	short	以来（テイル形）
902	ゾーイは6月以来、勧告を受けている。現在、9月である。	ゾーイは8月に勧告を受けた。	entailment	3	月	short	以来（テイル形）
903	イヴァンは7月以来、児童を預かっている。現在、8月である。	イヴァンは5月に児童を預かった。	contradiction	3	月	short	以来（テイル形）
904	パットは5月以来、勝敗を決めている。現在、6月である。	パットは3月に勝敗を決めた。	contradiction	3	月	short	以来（テイル形）
905	フランクは5月以来、カルテルを結んでいる。現在、8月である。	フランクは6月にカルテルを結んだ。	entailment	3	月	short	以来（テイル形）
906	プロッドは6月以来、許可を下している。現在、5月である。	プロッドは4月に許可を下した。	contradiction	3	月	short	以来（テイル形）
907	プロッドは6月以来、ジュエリを発表している。現在、9月である。	プロッドは8月にジュエリを発表した。	entailment	3	月	short	以来（テイル形）
908	アリスは1月以来、スペイン語を話している。現在、3月である。	アリスは2月にスペイン語を話した。	entailment	3	月	short	以来（テイル形）
909	オスカーは5月以来、学習者を育ている。現在、8月である。	オスカーは7月に学習者を育てた。	entailment	3	月	short	以来（テイル形）
910	マロリーは4月以来、入国を果たしている。現在、6月である。	マロリーは5月に入国を果たした。	entailment	3	月	short	以来（テイル形）
911	ウォルターは7月29日以来、家々を練り歩いている。現在、2月15日である。	ウォルターは5月27日に家々を練り歩いた。	contradiction	3	月日	random	以来（テイル形）
912	ジャスティンは10月22日以来、尻を出している。現在、12月4日である。	ジャスティンは12月7日に尻を出した。	neutral	3	月日	random	以来（テイル形）
913	プロッドは12月20日以来、コメントを行っている。現在、9月13日である。	プロッドは2月3日にコメントを行った。	contradiction	3	月日	random	以来（テイル形）
914	トルーディーは6月26日以来、ドーナツを繰れている。現在、9月22日である。	トルーディーは11月15日にドーナツを繰れた。	neutral	3	月日	random	以来（テイル形）
915	イヴァンは2月24日以来、料金を致している。現在、12月2日である。	イヴァンは11月29日に料金を致した。	entailment	3	月日	random	以来（テイル形）
916	トレントは6月12日以来、右を向けている。現在、5月18日である。	トレントは2月15日に右を向けた。	contradiction	3	月日	random	以来（テイル形）
917	ビクターは8月26日以来、妹を失っている。現在、4月9日である。	ビクターは6月10日に妹を失った。	contradiction	3	月日	random	以来（テイル形）
918	アイザックは3月13日以来、ノックを行っている。現在、12月10日である。	アイザックは10月10日にノックを行った。	entailment	3	月日	random	以来（テイル形）
919	ボブは11月21日以来、スマイルを頂いている。現在、3月30日である。	ボブは6月28日にスマイルを頂いた。	contradiction	3	月日	random	以来（テイル形）
920	ボブは11月24日以来、名簿を出している。現在、2月24日である。	ボブは11月30日に名簿を出した。	neutral	3	月日	random	以来（テイル形）
921	ゾーイは10月9日以来、調整役を果たしている。現在、3月18日である。	ゾーイは11月21日に調整役を果たした。	neutral	3	月日	random	以来（テイル形）
922	デイヴは9月22日以来、おでこを合わせている。現在、3月29日である。	デイヴは6月23日におでこを合わせた。	contradiction	3	月日	random	以来（テイル形）
923	チャーリーは7月16日以来、逃走劇を繰り広げている。現在、1月23日である。	チャーリーは3月14日に逃走劇を繰り広げた。	contradiction	3	月日	random	以来（テイル形）
924	スティーブは11月1日以来、切り傷を負っている。現在、7月1日である。	スティーブは10月30日に切り傷を負った。	contradiction	3	月日	random	以来（テイル形）
925	スティーブは2月6日以来、参謀を務めている。現在、2月5日である。	スティーブは7月15日に参謀を務めた。	neutral	3	月日	random	以来（テイル形）
926	トルーディーは1月7日以来、ポスターを作成している。現在、10月10日である。	トルーディーは1月16日にポスターを作成した。	entailment	3	月日	random	以来（テイル形）
927	ゾーイは7月14日以来、限定を受けている。現在、12月31日である。	ゾーイは7月11日に限定を受けた。	contradiction	3	月日	random	以来（テイル形）
928	エレンは8月30日以来、妹を迎えている。現在、4月24日である。	エレンは8月25日に妹を迎えた。	contradiction	3	月日	random	以来（テイル形）
929	オスカーは2月6日以来、グループを担当している。現在、6月24日である。	オスカーは10月10日にグループを担当した。	neutral	3	月日	random	以来（テイル形）
930	ゾーイは9月19日以来、成立を致している。現在、8月12日である。	ゾーイは12月24日に成立を致した。	neutral	3	月日	random	以来（テイル形）
931	マチルダは6月7日以来、ヨガを楽しんでいる。現在、2月13日である。	マチルダは6月8日にヨガを楽しんだ。	neutral	3	月日	random	以来（テイル形）
932	パットは10月9日以来、支部を解散している。現在、8月1日である。	パットは11月3日に支部を解散した。	neutral	3	月日	random	以来（テイル形）
933	イブは5月27日以来、執着を示している。現在、7月13日である。	イブは12月31日に執着を示した。	neutral	3	月日	random	以来（テイル形）
934	オスカーは4月19日以来、下半身を触っている。現在、9月16日である。	オスカーは7月30日に下半身を触った。	entailment	3	月日	random	以来（テイル形）
935	スティーブは3月17日以来、起工式を開いている。現在、12月19日である。	スティーブは6月20日に起工式を開いた。	entailment	3	月日	random	以来（テイル形）
936	プロッドは7月25日以来、乳を揚げている。現在、12月3日である。	プロッドは8月9日に乳を揚げた。	entailment	3	月日	random	以来（テイル形）
937	ボブは5月13日以来、口頭試問を行っている。現在、11月1日である。	ボブは6月10日に口頭試問を行った。	entailment	3	月日	random	以来（テイル形）
938	マレットは1月10日以来、人集りを作っている。現在、6月30日である。	マレットは5月22日に人集りを作った。	entailment	3	月日	random	以来（テイル形）
939	ゾーイは2月15日以来、決定戦を争っている。現在、11月17日である。	ゾーイは9月20日に決定戦を争った。	entailment	3	月日	random	以来（テイル形）
940	ジャスティンは4月10日以来、再起戦を飾っている。現在、10月5日である。	ジャスティンは8月14日に再起戦を飾った。	entailment	3	月日	random	以来（テイル形）
941	マチルダは9月6日以来、彼を案内している。現在、9月12日である。	マチルダは9月8日に彼を案内した。	entailment	3	月日	short	以来（テイル形）
942	マーヴィンは4月18日以来、剣を振るっている。現在、4月17日である。	マーヴィンは4月16日に剣を振るった。	contradiction	3	月日	short	以来（テイル形）
943	アイザックは3月12日以来、ストラップを発見している。現在、3月9日である。	アイザックは3月6日にストラップを発見した。	contradiction	3	月日	short	以来（テイル形）
944	イブは5月17日以来、御前を守っている。現在、5月21日である。	イブは5月12日に御前を守った。	contradiction	3	月日	short	以来（テイル形）
945	イブは1月12日以来、通達を受けている。現在、1月15日である。	イブは1月13日に通達を受けた。	entailment	3	月日	short	以来（テイル形）
946	トレントは3月21日以来、スタイルを案内している。現在、3月23日である。	トレントは3月20日にスタイルを案内した。	contradiction	3	月日	short	以来（テイル形）
947	イブは7月11日以来、換えを受けている。現在、7月8日である。	イブは7月10日に換えを受けた。	contradiction	3	月日	short	以来（テイル形）
948	フランクは1月9日以来、決定打を放っている。現在、1月14日である。	フランクは1月7日に決定打を放った。	contradiction	3	月日	short	以来（テイル形）
949	エレンは10月22日以来、巣立ちを確認している。現在、10月20日である。	エレンは10月18日に巣立ちを確認した。	contradiction	3	月日	short	以来（テイル形）
950	イヴァンは6月18日以来、頭を去っている。現在、6月12日である。	イヴァンは6月19日に頭を去った。	neutral	3	月日	short	以来（テイル形）
951	ゾーイは11月18日以来、議論を致している。現在、11月17日である。	ゾーイは11月13日に議論を致した。	contradiction	3	月日	short	以来（テイル形）
952	エレンは3月17日以来、時計を送っている。現在、3月16日である。	エレンは3月11日に時計を送った。	contradiction	3	月日	short	以来（テイル形）
953	キャロルは5月8日以来、場所を案内している。現在、5月11日である。	キャロルは5月15日に場所を案内した。	neutral	3	月日	short	以来（テイル形）
954	トレントは5月18日以来、田舎を訪れている。現在、5月16日である。	トレントは5月14日に田舎を訪れた。	contradiction	3	月日	short	以来（テイル形）
955	フランクは1月17日以来、剣を突き付けている。現在、1月21日である。	フランクは1月23日に剣を突き付けた。	neutral	3	月日	short	以来（テイル形）
956	アイザックは12月10日以来、大敗を喫している。現在、12月12日である。	アイザックは12月14日に大敗を喫した。	neutral	3	月日	short	以来（テイル形）
957	ペギーは8月16日以来、下見を始めている。現在、8月21日である。	ペギーは8月20日に下見を始めた。	entailment	3	月日	short	以来（テイル形）
958	チャーリーは8月10日以来、感謝祭を開いている。現在、8月6日である。	チャーリーは8月12日に感謝祭を開いた。	neutral	3	月日	short	以来（テイル形）
959	プロッドは8月2日以来、寝汗を欠いている。現在、8月6日である。	プロッドは8月7日に寝汗を欠いた。	neutral	3	月日	short	以来（テイル形）
960	マチルダは1月18日以来、命を引き取っている。現在、1月13日である。	マチルダは1月21日に命を引き取った。	neutral	3	月日	short	以来（テイル形）
961	イブは6月11日以来、講議を行っている。現在、6月15日である。	イブは6月19日に講議を行った。	neutral	3	月日	short	以来（テイル形）
962	マチルダは1月14日以来、体を引いている。現在、1月17日である。	マチルダは1月16日に体を引いた。	entailment	3	月日	short	以来（テイル形）
963	アリスは9月20日以来、会務を代行している。現在、9月18日である。	アリスは9月22日に会務を代行した。	neutral	3	月日	short	以来（テイル形）
964	オスカーは4月1日以来、奪還を狙っている。現在、4月7日である。	オスカーは4月6日に奪還を狙った。	entailment	3	月日	short	以来（テイル形）
965	トルーディーは11月10日以来、責務を負っている。現在、11月13日である。	トルーディーは11月14日に責務を負った。	neutral	3	月日	short	以来（テイル形）
966	イブは5月7日以来、自営業を継いでいる。現在、5月16日である。	イブは5月14日に自営業を継いだ。	entailment	3	月日	short	以来（テイル形）
967	ウォルターは8月6日以来、首を傾げている。現在、8月11日である。	ウォルターは8月7日に首を傾げた。	entailment	3	月日	short	以来（テイル形）
968	ウォルターは7月5日以来、苦労を見ている。現在、7月10日である。	ウォルターは7月9日に苦労を見た。	entailment	3	月日	short	以来（テイル形）
969	ボブは1月4日以来、剪定を致している。現在、1月7日である。	ボブは1月5日に剪定を致した。	entailment	3	月日	short	以来（テイル形）
970	ビクターは3月17日以来、要請文を手渡している。現在、3月24日である。	ビクターは3月20日に要請文を手渡した。	entailment	3	月日	short	以来（テイル形）
971	チャーリーは4月19日19時以来、戦績を収めている。現在、12月20日2時である。	チャーリーは3月2日13時に戦績を収めた。	contradiction	3	月日時	random	以来（テイル形）
972	チャーリーは4月13日8時以来、ゴールを奪っている。現在、8月20日6時である。	チャーリーは4月26日11時にゴールを奪った。	entailment	3	月日時	random	以来（テイル形）
